FREQ,EER_TYPE,EER_BASKET,REF_AREA,UNIT_MEASURE,TIME_FORMAT,COLLECTION,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2003-07,111.89,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2003-08,111.36,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2003-09,111.08,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2003-10,112.47,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2003-11,112.38,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2003-12,114.94,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-01,114.86,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-02,115.18,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-03,113.8,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-04,112.45,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-05,113.16,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-06,113.62,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-07,113.8,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-08,114.27,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-09,114.49,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-10,115.32,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-11,116.83,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2004-12,117.97,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-01,116.24,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-02,115.98,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-03,116.43,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-04,115.82,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-05,115.13,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-06,113.28,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-07,113.3,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-08,114,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-09,113.99,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-10,113.5,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-11,112.7,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2005-12,112.7,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-01,112.84,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-02,113.17,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-03,113.92,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-04,115.1,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-05,116.42,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-06,116.75,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-07,117.1,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-08,117.59,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-09,117.85,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-10,117.47,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-11,118.39,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2006-12,119.47,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-01,118.47,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-02,119.34,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-03,120.38,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-04,121.63,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-05,121.72,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-06,121.36,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-07,122.29,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-08,122.38,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-09,123.52,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-10,124.1,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-11,125.6,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2007-12,125.47,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-01,125.49,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-02,126.2,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-03,129.51,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-04,130.32,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-05,129.83,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-06,129.73,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-07,129.58,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-08,128.02,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-09,126.7,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-10,123.7,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-11,122.76,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2008-12,125.79,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-01,123.63,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-02,120.99,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-03,122.66,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-04,121,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-05,120.87,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-06,120.89,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-07,120.3,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-08,120.77,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-09,121.58,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-10,122.1,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-11,121.78,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2009-12,119.96,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-01,117.67,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-02,115.66,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-03,115.12,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-04,113.68,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-05,111.35,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-06,109.49,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-07,111.29,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-08,111.75,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-09,111.88,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-10,114.78,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-11,113.19,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2010-12,111.37,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-01,111.03,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-02,112.34,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-03,114.07,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-04,115.44,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-05,114.74,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-06,114.83,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-07,114.03,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-08,114,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-09,112.86,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-10,113.05,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-11,112.39,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2011-12,110.52,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-01,108.35,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-02,109.62,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-03,110.25,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-04,109.77,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-05,108.42,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-06,107.84,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-07,106.28,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-08,106.68,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-09,107.84,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-10,108.02,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-11,107.31,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2012-12,108.33,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-01,109.12,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-02,110.27,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-03,109.2,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-04,109.28,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-05,109.07,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-06,110.02,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-07,109.89,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-08,110.52,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-09,109.99,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-10,110.74,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-11,110.25,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2013-12,110.82,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-01,110.13,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-02,110.5,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-03,111.6,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-04,111.22,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-05,110.56,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-06,109.87,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-07,109.14,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-08,108.74,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-09,107.07,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-10,106.08,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-11,105.87,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2014-12,105.66,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-01,102.25,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-02,100.93,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-03,98.96,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-04,98.25,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-05,99.8,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-06,100.5,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-07,99.41,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-08,101.1,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-09,101.7,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-10,101.22,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-11,98.69,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2015-12,99.96,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-01,100.28,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-02,101.46,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-03,101.04,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-04,101.81,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-05,102.12,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-06,102.36,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-07,102.24,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-08,102.56,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-09,102.05,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-10,101.52,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-11,100.76,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2016-12,99.56,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-01,99.42,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-02,99.29,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-03,99.92,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-04,99.81,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-05,101.16,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-06,102.05,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-07,103.25,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-08,104.8,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-09,103.85,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-10,103.31,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-11,103.07,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2017-12,103.03,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-01,103.1,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-02,103.89,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-03,104.12,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-04,103.45,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-05,102.47,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-06,102.14,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-07,102.92,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-08,102.87,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-09,102.92,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-10,101.81,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-11,101.07,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2018-12,101.22,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-01,100.42,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-02,100.3,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-03,100.34,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-04,100.07,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-05,100,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-06,100.75,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-07,100.09,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-08,100.66,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-09,99.62,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-10,99.12,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-11,98.67,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2019-12,98.7,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-01,97.78,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-02,97.41,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-03,100.07,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-04,99.38,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-05,99.03,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-06,100.39,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-07,100.71,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-08,101.8,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-09,101.18,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-10,100.34,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-11,100.39,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2020-12,101.52,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-01,100.91,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-02,100.33,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-03,100.26,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-04,100.74,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-05,101.07,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-06,100.36,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-07,99.7,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-08,99.84,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-09,99.98,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-10,99.21,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-11,98.64,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2021-12,98.58,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-01,97.32,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-02,97.54,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-03,97.06,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-04,96.44,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-05,96.52,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-06,97.21,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-07,95.69,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-08,95.13,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-09,94.73,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-10,95.61,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-11,97.18,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2022-12,98.21,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-01,97.38,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-02,98.4,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-03,99.14,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-04,100.23,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-05,100.19,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-06,100.88,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-07,101.78,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-08,101.65,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-09,100.89,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-10,100.85,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-11,101.04,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2023-12,101.4,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-01,99.93,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-02,99.95,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-03,100.53,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-04,100.1,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-05,100.76,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-06,100.93,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-07,101.18,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-08,101.48,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-09,100.7,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-10,100.08,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-11,98.92,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2024-12,99.02,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-01,97.71,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-02,98.1,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-03,100.31,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-04,102.27,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-05,101.87,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-06,103.05,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-07,103.72,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-08,103.87,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-09,104,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-10,104.04,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-11,103.86,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2025-12,104.66,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2026-01,103.43,A,F,
M,R,B,IE,882,,A,Ireland - Real - Broad (64 economies),2026-02,103.94,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-01,120.05,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-02,119.1,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-03,117.23,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-04,116.21,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-05,115.65,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-06,114.47,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-07,113.61,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-08,114.36,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-09,113.1,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-10,113.29,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-11,113.71,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1994-12,114.79,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-01,113.65,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-02,113.91,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-03,110.13,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-04,108,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-05,108.9,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-06,108.67,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-07,110.14,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-08,112.67,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-09,113.83,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-10,114.04,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-11,114.23,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1995-12,115.32,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-01,118.72,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-02,119.74,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-03,117.25,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-04,118.18,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-05,118.13,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-06,118.73,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-07,119.25,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-08,118.26,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-09,119.26,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-10,120.72,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-11,120.08,A,F,
M,R,B,ID,882,,A,Indonesia - Real - Broad (64 economies),1996-12,120.79,A,F,
